,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category
194,Pinehurst,47.6038321,-122.3300624,Renaissance Fitness Center,519f5b55498e0e64c803719d,47.606804456437786,-122.33071665438734,Gym
195,Pinehurst,47.6038321,-122.3300624,Sake Nomi,48021774f964a520f04e1fe3,47.60094175720991,-122.33513542277242,Sake Bar
196,Pinehurst,47.6038321,-122.3300624,Pioneer Square,4a02aa29f964a52060711fe3,47.601976647403845,-122.33389589387261,Park
197,Pinehurst,47.6038321,-122.3300624,Cafe Hitchcock,58e3d53f5d6ec64fd903f58a,47.603923353088625,-122.33515922714106,Café
198,Pinehurst,47.6038321,-122.3300624,Top Pot Doughnuts,531e15a2498ef3f6278215b5,47.60325,-122.33623,Donut Shop
199,Pinehurst,47.6038321,-122.3300624,Great State Burger,5a21ade8a6031c4b2e1b3fd1,47.60638602755529,-122.33482505603139,Burger Joint
200,Pinehurst,47.6038321,-122.3300624,Julie's Garden,49dfaea9f964a520fb601fe3,47.60181329521781,-122.33503636712572,Chinese Restaurant
201,Pinehurst,47.6038321,-122.3300624,Diva Espresso,4b072149f964a520daf722e3,47.60284128126561,-122.32846976859759,Coffee Shop
202,Pinehurst,47.6038321,-122.3300624,W Seattle,542f165f498e08f48d5d8ce8,47.6074737,-122.3336815,Hotel
203,Pinehurst,47.6038321,-122.3300624,Pizza Pro,4aa054d9f964a520263f20e3,47.60142181530575,-122.33276379722038,Pizza Place
204,Pinehurst,47.6038321,-122.3300624,Poke Alice,58211aae56e6050a613f2f1b,47.60583556360035,-122.3356464386223,Poke Place
205,Pinehurst,47.6038321,-122.3300624,Ferry Noodle House,4aa18d6cf964a520f74020e3,47.603855123880884,-122.335833329836,Thai Restaurant
206,Pinehurst,47.6038321,-122.3300624,Magic Mouse Toys,4ac4fb51f964a520cc9f20e3,47.601888,-122.3345045,Toy / Game Store
207,Pinehurst,47.6038321,-122.3300624,Tulio Ristorante,4b5f379ef964a520f4ad29e3,47.60745965552962,-122.33241029083729,Italian Restaurant
208,Pinehurst,47.6038321,-122.3300624,I Heart Sushi,597136df0802d42bc821c282,47.601556,-122.33316200000002,Sushi Restaurant
209,Pinehurst,47.6038321,-122.3300624,Occidental Square,4a02abc3f964a52063711fe3,47.60107551122758,-122.33378655295799,Plaza
210,Pinehurst,47.6038321,-122.3300624,Collins Pub,428bd700f964a5209e231fe3,47.60208136178868,-122.3324258202165,Pub
211,Pinehurst,47.6038321,-122.3300624,The Belfry,4f790463e4b0764825dabf30,47.599696135450195,-122.33013589313201,Antique Shop
212,Pinehurst,47.6038321,-122.3300624,The Halal Guys,58c3597dac32913687692430,47.60182431485794,-122.33358371062512,North Indian Restaurant
213,Pinehurst,47.6038321,-122.3300624,Cafe Paloma,4864fa97f964a520e7501fe3,47.60178689188542,-122.33453590919352,Mediterranean Restaurant
214,Pinehurst,47.6038321,-122.3300624,Pioneer Square D&E,5c15c74f968f310036af9773,47.599468,-122.331497,New American Restaurant
215,Pinehurst,47.6038321,-122.3300624,The Central Saloon,49c04ce2f964a5205e551fe3,47.600604056033774,-122.33426442258528,Dive Bar
216,Pinehurst,47.6038321,-122.3300624,Rudy's Barbershop,57671780498e86f4adaac248,47.601333190859506,-122.33425357843745,Salon / Barbershop
217,Pinehurst,47.6038321,-122.3300624,All Water Seafood & Oyster Bar,59d5743672475048ded7193e,47.60518446,-122.3361544,Seafood Restaurant
218,Pinehurst,47.6038321,-122.3300624,McCoy's Firehouse Bar & Grill,425db280f964a52001211fe3,47.600806234833,-122.33180211093473,Sports Bar
219,Pinehurst,47.6038321,-122.3300624,Potbelly Sandwich Shop,4e2eedab18a8ea95b0a07ed0,47.60655299115355,-122.33515067964743,Sandwich Place
220,Pinehurst,47.6038321,-122.3300624,Kimpton Hotel Vintage Seattle,4a4b973af964a52078ac1fe3,47.607657,-122.332345,Hotel
221,Pinehurst,47.6038321,-122.3300624,Fuji Sushi,42893400f964a52046231fe3,47.59997889966002,-122.32677392215834,Japanese Restaurant
222,Pinehurst,47.6038321,-122.3300624,Pioneer Square Art Walk,4c5b57c29b28d13ab7045470,47.60054486213821,-122.33295954166135,Art Gallery
223,Pinehurst,47.6038321,-122.3300624,Nirmal's,55556e4f498e4d422e9e10d4,47.60147941695482,-122.332761631796,Indian Restaurant
224,Pinehurst,47.6038321,-122.3300624,Salt Room Yoga,51317592e4b0680a7c0a69ad,47.600140586834975,-122.33365832088505,Yoga Studio
225,Pinehurst,47.6038321,-122.3300624,Starbucks,456c6839f964a520083e1fe3,47.601597,-122.334,Coffee Shop
226,Pinehurst,47.6038321,-122.3300624,Mod Pizza,5ce312e501bc5a002c73c341,47.600483000000004,-122.33251000000001,Pizza Place
227,Pinehurst,47.6038321,-122.3300624,Fireworks,4b4f8cc6f964a5200d0b27e3,47.6004232973187,-122.33414267711825,Arts & Crafts Store
228,Pinehurst,47.6038321,-122.3300624,Dead Line,595dc9d41b0ea52c2ba7c418,47.601102244785636,-122.33399875253005,Cocktail Bar
229,Pinehurst,47.6038321,-122.3300624,Japantown,4e86710f29c29b97d44e5c9c,47.60107970972139,-122.33386768961326,Japanese Restaurant
230,Pinehurst,47.6038321,-122.3300624,Tenoch Mexican Grill,4a0089e0f964a5208f701fe3,47.600537555732366,-122.32754783193477,Mexican Restaurant
231,Pinehurst,47.6038321,-122.3300624,Stockbox First Hill Grocery,521e4baf11d24d44ecc5c8a1,47.60562938265011,-122.32446435869734,Food & Drink Shop
232,Pinehurst,47.6038321,-122.3300624,The UPS Store,501997b2011cecae1f8bd2b6,47.60588685156057,-122.33038644907373,Shipping Store
233,Pinehurst,47.6038321,-122.3300624,DeliNoMore,4f075b8de4b071c5745fa832,47.60784396348422,-122.33282065579658,Deli / Bodega
234,Pinehurst,47.6038321,-122.3300624,Al Boccalino,49e40b74f964a520f7621fe3,47.601737138329995,-122.33587321130415,Italian Restaurant
235,Pinehurst,47.6038321,-122.3300624,Coffee Tree & Poke,57a257de498ece0bb183d2a3,47.605903,-122.325329,Poke Place
236,Pinehurst,47.6038321,-122.3300624,Comedy Underground,40b13b00f964a52054f61ee3,47.600761750824084,-122.33383910920895,Comedy Club
237,Pinehurst,47.6038321,-122.3300624,Diva Espresso,4ccb7991b571b60cec55cc65,47.605119589803195,-122.32417597017948,Coffee Shop
238,Pinehurst,47.6038321,-122.3300624,Coffee Tree,4fa7fc2ae4b039aeed33d99e,47.60738843604867,-122.32800294217752,Coffee Shop
239,Pinehurst,47.6038321,-122.3300624,Grand Central Bakery,4a70b83ef964a52043d81fe3,47.6003390934002,-122.33335862800976,Bakery
240,Pinehurst,47.6038321,-122.3300624,Che Sara Sara,55305d16498e7dc642cc592b,47.600204,-122.33380700000001,Italian Restaurant
241,Pinehurst,47.6038321,-122.3300624,The Fig And The Judge,5a9825bb9746173022932f22,47.606697,-122.330795,Restaurant
242,Pinehurst,47.6038321,-122.3300624,The Grilled Cheese Experience,50202aaae4b091a446dcee3b,47.600957644112874,-122.33420997197598,Food Truck
243,Pinehurst,47.6038321,-122.3300624,SUBWAY,5047696fe4b0497c33ffaf29,47.605629402998936,-122.32407394279488,Sandwich Place
244,North College Park,47.6607729,-122.29149712901432,Burke-Gilman Brewing Company,5b538f7e2b9844002ca8dde6,47.661307669672915,-122.28806650288107,Brewery
245,North College Park,47.6607729,-122.29149712901432,Center for Urban Horticulture,4aa2e52ef964a520824220e3,47.657977857264555,-122.29023737007789,College Science Building
246,North College Park,47.6607729,-122.29149712901432,Jak's Grill,4abc357af964a520c98620e3,47.66107155849414,-122.28807290733678,Steakhouse
247,North College Park,47.6607729,-122.29149712901432,Baskin-Robbins,4af5ed48f964a520eafe21e3,47.66133590573089,-122.29200418256491,Ice Cream Shop
248,North College Park,47.6607729,-122.29149712901432,The Seattle Gym,4b774cc8f964a52019902ee3,47.661272629779496,-122.28664190016119,Gym
249,North College Park,47.6607729,-122.29149712901432,Burgermaster,4a807f76f964a52079f51fe3,47.66156131593227,-122.29395243539001,Burger Joint
250,North College Park,47.6607729,-122.29149712901432,General Porpoise Coffee & Donuts,5b5203ed838e59002c9f0ef0,47.662317,-122.29329399999999,Donut Shop
251,North College Park,47.6607729,-122.29149712901432,El Camion,5aca858b9de23b39a4ed4b89,47.66155961919586,-122.28700758917203,Food Truck
252,North College Park,47.6607729,-122.29149712901432,Varlamos Pizzeria,4b318417f964a5204a0825e3,47.66096159075627,-122.28844687342644,Pizza Place
253,North College Park,47.6607729,-122.29149712901432,China Village,4b452af9f964a520d30626e3,47.661396092322974,-122.2914368924599,Chinese Restaurant
254,North College Park,47.6607729,-122.29149712901432,Great State Burger,56b3bd2b498e33f2ef2fc8d1,47.6612186027919,-122.28848820492739,Burger Joint
255,North College Park,47.6607729,-122.29149712901432,T-Mobile,5480aff1498e4f169e518d70,47.661474,-122.29608,Mobile Phone Shop
256,North College Park,47.6607729,-122.29149712901432,Marlai Thai Cuisine,4c363afd18e72d7f2f7814f5,47.66120534440304,-122.28730764077184,Thai Restaurant
257,North College Park,47.6607729,-122.29149712901432,Starbucks,4bc7ba0daf07a59375d37f2d,47.6624761096695,-122.29709379167775,Coffee Shop
258,North College Park,47.6607729,-122.29149712901432,Golf Driving Range - University of Washington,4b5e1208f964a520f77b29e3,47.65884796107253,-122.29722557744265,Golf Driving Range
259,North College Park,47.6607729,-122.29149712901432,The Wax Bar,50fafaa7e4b03e4ea5b8e495,47.66088503029592,-122.28727067975626,Salon / Barbershop
260,North College Park,47.6607729,-122.29149712901432,Yesler Swamp,51574576e4b0d2c6fa000ad9,47.65811221694261,-122.28840105192494,Park
261,North College Park,47.6607729,-122.29149712901432,Foot Massage at the Village,4baec335f964a520e2d53be3,47.661409,-122.297659,Massage Studio
262,Maple Leaf,47.6939869,-122.322905,Maple Bar,53f3f642498ed525459df4a8,47.693892,-122.31788,Cocktail Bar
263,Maple Leaf,47.6939869,-122.322905,Cafe Javasti,4a99ab81f964a520ba2f20e3,47.690141101128425,-122.32291117960038,Coffee Shop
264,Maple Leaf,47.6939869,-122.322905,Cloud City Coffee,4a3bd461f964a520d0a01fe3,47.692315908537225,-122.31781621575679,Coffee Shop
265,Maple Leaf,47.6939869,-122.322905,Judy Fu's Snappy Dragon,4b8ee4e7f964a5202e3d33e3,47.693590405920105,-122.31773198445205,Chinese Restaurant
266,Maple Leaf,47.6939869,-122.322905,Blue Saucer Coffee,4a7c41d7f964a52011ec1fe3,47.69573066394141,-122.3178483882397,Coffee Shop
267,Maple Leaf,47.6939869,-122.322905,Kona Kitchen,4b1d5eb4f964a5207c0f24e3,47.69052857877499,-122.3231064451078,Hawaiian Restaurant
268,Maple Leaf,47.6939869,-122.322905,Old Fifth Avenue Tavern,40b13b00f964a520d2f61ee3,47.69069333294135,-122.32325200459174,Dive Bar
269,Maple Leaf,47.6939869,-122.322905,Math n Stuff,4b0b6b5bf964a520463123e3,47.693820349465405,-122.31735254213164,Toy / Game Store
270,Maple Leaf,47.6939869,-122.322905,7-Eleven,4b2e9735f964a52020e324e3,47.6956296740723,-122.317139804363,Convenience Store
271,Maple Leaf,47.6939869,-122.322905,Reckless Video,4a81db91f964a520c7f71fe3,47.6945850959326,-122.31741746101935,Video Store
272,Maple Leaf,47.6939869,-122.322905,Redbox,4b7ef06ff964a520d70a30e3,47.695545,-122.31715600000001,Video Store
273,Maple Leaf,47.6939869,-122.322905,Parfait - Ice Cream Truck,4be730c7cf200f479165153c,47.694191958063456,-122.32207683698,Ice Cream Shop
274,Maple Leaf,47.6939869,-122.322905,Yuji's Bar & Lounge,4dec60a8b0fb8293f806acec,47.69060603308075,-122.32318166377371,Bar
275,Maple Leaf,47.6939869,-122.322905,The Perkins School,4b291ad8f964a520ca9824e3,47.69417615686663,-122.3177063782096,School
276,Maple Leaf,47.6939869,-122.322905,Kitchen Coach Cooking School,4d09b0ecd4018cfaebbd4328,47.692608,-122.317782,Restaurant
277,Maple Leaf,47.6939869,-122.322905,Metropolitan Music,4c1030b8f1b6a5938d8e7b27,47.690129999999996,-122.322772,Music Store
278,Maple Leaf,47.6939869,-122.322905,The Little Gym Of Seattle,56164bb3498edcf6ff2a6ca0,47.692915,-122.317279,Gym / Fitness Center
279,Lake City,47.7191619,-122.2954939,Elliott Bay Public House & Brewery,4f496492e4b0ecdacfa76c68,47.720372659435526,-122.29500552647555,Pub
280,Lake City,47.7191619,-122.2954939,2C Thai,55d51bdf498e5d132b8f79a3,47.71952834976589,-122.29503011302481,Thai Restaurant
281,Lake City,47.7191619,-122.2954939,Dick's Drive-In,49c7006bf964a52095571fe3,47.71822494212654,-122.29677625948435,Burger Joint
282,Lake City,47.7191619,-122.2954939,Thai One On,4a90a826f964a520fc1820e3,47.71867329959773,-122.2956886791239,Thai Restaurant
283,Lake City,47.7191619,-122.2954939,Korochka,5696e98b498e9fbdef330f01,47.71859374926604,-122.29547515783992,Gastropub
284,Lake City,47.7191619,-122.2954939,Aloha Ramen,52f5889c498e5d44cd66d940,47.72142549550767,-122.29599282862895,Noodle House
285,Lake City,47.7191619,-122.2954939,Kaffeeklatsch,4d3221748c42a1cd3eb5e55d,47.71990931451549,-122.29493361808976,Café
286,Lake City,47.7191619,-122.2954939,Brother Barrel,593253135c683828c5d9b558,47.72028929879187,-122.29497198666594,Beer Bar
287,Lake City,47.7191619,-122.2954939,Dogwood Indoor Dog Park,5636d317498e02e4f102c0b3,47.7211268547907,-122.29176154004739,Dog Run
288,Lake City,47.7191619,-122.2954939,The Back Door Pub,4b5bf7f7f964a5206f1f29e3,47.718371994876605,-122.29560344725644,Bar
289,Lake City,47.7191619,-122.2954939,Lake City Gyros,4a62704ff964a52014c41fe3,47.71850145855551,-122.29557000770824,Greek Restaurant
290,Lake City,47.7191619,-122.2954939,The Beer Authority,4ab97fd9f964a5209f7f20e3,47.72190993608883,-122.29347922292739,Beer Store
291,Lake City,47.7191619,-122.2954939,Pho An Restaurant,4fb03931e4b03b8055984aba,47.72006137070629,-122.2945291069953,Vietnamese Restaurant
292,Lake City,47.7191619,-122.2954939,Toyoda Sushi,464b25a7f964a520b1461fe3,47.720490845952796,-122.29480799195689,Sushi Restaurant
293,Lake City,47.7191619,-122.2954939,Chipotle Mexican Grill,597505609fca565621cfcb90,47.721877963844044,-122.29420685276125,Mexican Restaurant
294,Lake City,47.7191619,-122.2954939,Jalisco,464b24e3f964a520b0461fe3,47.718509775716896,-122.29495511434979,Mexican Restaurant
295,Lake City,47.7191619,-122.2954939,Slate CrossFit,5204e476454af9f9c5407fb5,47.7209826520902,-122.29876843877867,Gym / Fitness Center
296,Lake City,47.7191619,-122.2954939,T-Mobile,4b8c6161f964a520d0cd32e3,47.720143,-122.2952349,Mobile Phone Shop
297,Lake City,47.7191619,-122.2954939,Seattle Gymnastics Academy Lake City,4b4a085ef964a5207e7826e3,47.72045818039574,-122.3008875652544,Gymnastics Gym
298,Lake City,47.7191619,-122.2954939,SUBWAY,4b6b6e4df964a5204f082ce3,47.71946965383647,-122.294831635582,Sandwich Place
299,Lake City,47.7191619,-122.2954939,Chase Bank,4fb5338d7beb65c72e11ed95,47.71908196916299,-122.29479244295692,Bank
300,Lake City,47.7191619,-122.2954939,Wells Fargo,4b16d044f964a520d1bd23e3,47.72256337880489,-122.29381799697876,Bank
301,Lake City,47.7191619,-122.2954939,Starbucks,4ab58358f964a520117520e3,47.71602579171744,-122.29772884524569,Coffee Shop
302,Lake City,47.7191619,-122.2954939,Papa Murphy's,4b6b7331f964a5209d092ce3,47.721234112097584,-122.29607801475292,Pizza Place
303,Lake City,47.7191619,-122.2954939,The Breakfast Club,49cfe258f964a520d95a1fe3,47.71779359583191,-122.29580095025582,Breakfast Spot
304,Lake City,47.7191619,-122.2954939,Enterprise Rent-A-Car,4c16b2a496040f47294273a5,47.71529316245914,-122.29793921874261,Rental Car Location
305,Lake City,47.7191619,-122.2954939,Grocery Outlet,4dfdf7beb0fb84d7ace54702,47.7216722,-122.2950102,Grocery Store
306,Lake City,47.7191619,-122.2954939,FedEx Office Print & Ship Center,4b0f6d91f964a520396223e3,47.7197956,-122.2952562,Shipping Store
307,Lake City,47.7191619,-122.2954939,Bartell Drugs,4b6a255bf964a52029ca2be3,47.71961203955896,-122.29558232107986,Pharmacy
308,Lake City,47.7191619,-122.2954939,Panda Express,4ac0241df964a520ee9320e3,47.7196426575353,-122.29511685086028,Chinese Restaurant
309,Lake City,47.7191619,-122.2954939,Schmetzer's Sporthaus,4b033107f964a5205f4d22e3,47.720043,-122.29431799999999,Sporting Goods Shop
310,Lake City,47.7191619,-122.2954939,Pacific Market,4bafdb32f964a52074263ce3,47.718437,-122.29541699999999,Middle Eastern Restaurant
311,Lake City,47.7191619,-122.2954939,Piece Of Mind,4c75b0712db5236ab3d6bd79,47.719611,-122.294551,Smoke Shop
312,Lake City,47.7191619,-122.2954939,Lake City Powersports,5286e4ad11d2b00072fc841f,47.71686553955078,-122.29607391357422,Bike Rental / Bike Share
313,Lake City,47.7191619,-122.2954939,Teriyaki Time - Lake City,4af9e2fbf964a520031522e3,47.72156542576529,-122.29594511669526,Japanese Restaurant
314,Cedar Park,47.7256535,-122.2859597,Pho Binh,4b208038f964a520bf3224e3,47.72503163089719,-122.292060848797,Vietnamese Restaurant
315,Cedar Park,47.7256535,-122.2859597,Fred Meyer,4a88913ef964a520f00620e3,47.7239355,-122.2918089,Supermarket
316,Matthews Beach,47.69692655,-122.27272363041745,Matthews Beach Park,475f1cc0f964a520dc4c1fe3,47.69655245150628,-122.27325575137968,Park
317,Matthews Beach,47.69692655,-122.27272363041745,Matthews Beach Playground,4e7946ab8998654c74a6b7df,47.69698488940393,-122.27407825254902,Playground
318,Matthews Beach,47.69692655,-122.27272363041745,NE 97th St & Burke Gilman Trail,52e572e4498ec75b76158ae1,47.69971754435853,-122.27291580596555,Trail
319,Meadowbrook,47.7056157,-122.28815792534128,Santorini Pizza & Pasta,4b834228f964a52080ff30e3,47.70853977785446,-122.29116087494288,Pizza Place
320,Meadowbrook,47.7056157,-122.28815792534128,Nathan Hale Playfield,4f31f205e4b09c2f100ab3c2,47.707529477811235,-122.29250784373751,Soccer Field
321,Meadowbrook,47.7056157,-122.28815792534128,Brown Study Coffee Space,5bbfb34aad1789002c51aba1,47.70867,-122.291207,Coffee Shop
322,Meadowbrook,47.7056157,-122.28815792534128,Meadowbrook Playfield,4b68c40bf964a520b58b2be3,47.70652502460017,-122.29385477613855,Park
323,Olympic Hills,47.7299,-122.2991,Man'oushe Express,5488d49a498e71cde08474be,47.72909535367074,-122.29259279494593,Middle Eastern Restaurant
324,Olympic Hills,47.7299,-122.2991,Goodies Mediterranean Market And Produce,4dd858eaae60680f151eb259,47.72914185098632,-122.29278960671158,Farmers Market
325,Olympic Hills,47.7299,-122.2991,Little Brook Park,4dcc77cce4cd6eb5d51c605b,47.731414909281376,-122.2944188117981,Playground
326,Victory Heights,47.707598,-122.3076269,Laurel Hedge,50850b09e4b05bd7f027c1f9,47.70714421833536,-122.30663507273381,Garden
327,Victory Heights,47.707598,-122.3076269,Herbn Elements Recreational and Medical Dispensary,55287e6d498e8fc376f46421,47.70908043809485,-122.30152190196577,Marijuana Dispensary
328,Wedgwood,47.6902531,-122.2908109,Van Gogh Coffee,4a6dde1ff964a52030d31fe3,47.6890059078203,-122.29020089129821,Coffee Shop
329,Wedgwood,47.6902531,-122.2908109,Cafe Javasti - Wedgwood,49e5a1c1f964a520dd631fe3,47.691391084571244,-122.29081701495332,Coffee Shop
330,Wedgwood,47.6902531,-122.2908109,Wedgwood Alehouse,49f4e234f964a520666b1fe3,47.69065180709169,-122.2909886529071,Pub
331,Wedgwood,47.6902531,-122.2908109,U.S. Bank ATM,4cfefc9566ee9eb06018a74e,47.691941,-122.29041200000002,ATM
332,Wedgwood,47.6902531,-122.2908109,Rite Aid,4b48fe5af964a5202a6126e3,47.690673,-122.290211,Pharmacy
333,Wedgwood,47.6902531,-122.2908109,Wedgwood Broiler,49ba0841f964a52058531fe3,47.689218569711564,-122.29039674533793,Steakhouse
334,Wedgwood,47.6902531,-122.2908109,Redbox,4e31c4302fb6ede816e38ad2,47.689632822344294,-122.29044821763097,Video Store
335,Wedgwood,47.6902531,-122.2908109,Wells Fargo,4be8a007d837c9b6b596a506,47.690760521509304,-122.29113847017288,Bank
336,Wedgwood,47.6902531,-122.2908109,QFC,4ad68228f964a520890721e3,47.6899059,-122.2903932,Supermarket
337,Wedgwood,47.6902531,-122.2908109,All That Dance,4b646a29f964a5204cb12ae3,47.69044046122571,-122.29106444850349,Dance Studio
338,Wedgwood,47.6902531,-122.2908109,ajaxx63,54c77e30498e7fe1b5e8f257,47.69363115589249,-122.29057788848876,Clothing Store
339,Wedgwood,47.6902531,-122.2908109,our lady of the lake gym,53136f49498eb843589922e0,47.693518,-122.289323,Gym
340,Wedgwood,47.6902531,-122.2908109,Wedgwood Rock,4c64be21dddfa5938e8b92ff,47.68667379708589,-122.29216594140598,Park
341,View Ridge,47.6795427,-122.2740144,View Ridge Area,4bc77bc392b376b0ffcd4f3a,47.67951649270066,-122.27165378219081,Park
342,View Ridge,47.6795427,-122.2740144,View Ridge Playfield,4a5fd489f964a5204ec01fe3,47.6798318401681,-122.28051576863702,Park
343,View Ridge,47.6795427,-122.2740144,bus stop - route 71 - 65th & 55th,50be9a7ce4b09a6d0e8dad30,47.67691664313182,-122.2705242881688,Bus Stop
